,number_of_ACK,number_of_SYN,number_of_RST,number_of_PA,number_of_FA,number_of_SA,number_of_FPA,number_of_RA,ratio_syn_ack,ratio_ack_rst,ratio_syn_rst,number_sport_20percent,number_sport_35percent,number_sport_50percent,number_sport_75percent,number_dport_20percent,number_dport_35percent,number_dport_50percent,number_dport_75percent,number_src_20percent,number_src_35percent,number_src_50percent,number_src_75percent,number_dst_20percent,number_dst_35percent,number_dst_50percent,number_dst_75percent,average_IP_bytes,ratio_incom_to_outgo,number_uniq_ips,attack_aggregate
1562,45,5,0,34,8,5,3,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,71.72,1.0,3,0.0
1563,45,5,0,36,8,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,3,1,1,0,3,1,1,0,69.88,1.0,3,0.0
1564,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.66,1.0,3,0.0
1565,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.34,1.0,3,0.0
1566,45,5,0,35,9,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,69.51,1.0,3,0.0
1567,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.78,1.0,3,0.0
1568,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.31,1.0,3,0.0
1569,46,4,0,37,9,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.32,1.0,3,0.0
1570,45,5,0,36,8,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,69.88,1.0,3,0.0
1571,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.66,1.0,3,0.0
1572,45,5,0,35,9,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,3,1,1,0,3,1,1,0,69.28,1.0,3,0.0
1573,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.57,1.0,3,0.0
1574,46,4,0,36,9,4,1,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,68.33,1.0,3,0.0
1575,45,5,0,37,8,5,0,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,0,0,2,1,1,0,67.98,1.0408163265306123,3,0.0
1576,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,0,0,68.4,0.9607843137254902,3,0.0
1577,46,4,0,37,8,4,1,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,68.5,1.0,3,0.0
1578,45,5,0,36,9,5,0,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,3,1,1,0,3,1,1,0,67.2,1.0,3,0.0
1579,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,68.82,1.0,3,0.0
1580,46,4,0,38,7,4,1,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,68.86,1.0,3,0.0
1581,45,5,0,35,9,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,69.51,1.0,3,0.0
1582,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.78,1.0,3,0.0
1583,45,5,0,35,9,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,0,0,2,1,1,0,68.53,1.0408163265306123,3,0.0
1584,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,0,0,68.4,0.9607843137254902,3,0.0
1585,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.58,1.0,3,0.0
1586,45,5,0,35,9,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,3,1,1,0,3,1,1,0,68.12,1.0,3,0.0
1587,46,4,0,38,7,4,1,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,70.34,1.0,3,0.0
1588,45,5,0,35,9,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,3,1,1,0,3,1,1,0,69.28,1.0,3,0.0
1589,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.57,1.0,3,0.0
1590,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.78,1.0,3,0.0
1591,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.31,1.0,3,0.0
1592,46,4,0,37,9,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.32,1.0,3,0.0
1593,45,5,0,36,9,5,0,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,3,1,1,0,3,1,1,0,67.2,1.0,3,0.0
1594,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,68.82,1.0,3,0.0
1595,46,4,0,38,7,4,1,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,68.86,1.0,3,0.0
1596,45,5,0,35,9,5,1,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,69.51,1.0,3,0.0
1597,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.78,1.0,3,0.0
1598,46,4,0,38,8,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.31,1.0,3,0.0
1599,46,4,0,37,9,4,0,0,0.08695652173913043,46.0,4.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.32,1.0,3,0.0
1600,45,5,0,36,9,5,0,0,0.1111111111111111,45.0,5.0,1,1,0,0,1,1,0,0,2,1,1,0,2,1,1,0,67.2,1.0,3,0.0
1601,16,24,21,13,2,23,1,0,1.5,0.7619047619047619,1.1428571428571428,1,1,0,0,1,1,1,0,2,2,0,0,2,1,1,0,52.32,1.564102564102564,4,0.44
1602,1,39,19,0,1,40,0,0,39.0,0.05263157894736842,2.0526315789473686,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,42.2,1.4390243902439024,3,0.57
1603,6,41,7,4,1,40,1,0,6.833333333333333,0.8571428571428571,5.857142857142857,1,1,0,0,1,1,1,0,2,2,0,0,2,2,1,0,46.64,1.173913043478261,3,0.48
1604,0,32,36,0,0,32,0,0,32.0,0.027777777777777776,0.8888888888888888,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.28,2.125,1,0.68
1605,0,39,21,0,0,40,0,0,39.0,0.047619047619047616,1.8571428571428572,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.6,1.5,1,0.6
1606,0,37,27,0,0,36,0,0,37.0,0.037037037037037035,1.3703703703703705,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.44,1.7777777777777777,1,0.64
1607,0,44,11,0,0,45,0,0,44.0,0.09090909090909091,4.0,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.8,1.2222222222222223,1,0.55
1608,0,29,43,0,0,28,0,0,29.0,0.023255813953488372,0.6744186046511628,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.12,2.5714285714285716,1,0.72
1609,0,46,7,0,0,47,0,0,46.0,0.14285714285714285,6.571428571428571,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.88,1.127659574468085,1,0.53
1610,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,1,0,2,2,1,0,42.36,1.0,2,0.49
1611,0,34,33,0,0,33,0,0,34.0,0.030303030303030304,1.0303030303030303,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.32,2.0303030303030303,1,0.67
1612,0,49,1,0,0,50,0,0,49.0,1.0,49.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1613,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1614,0,41,18,0,0,41,0,0,41.0,0.05555555555555555,2.2777777777777777,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.64,1.4390243902439024,1,0.59
1615,0,27,46,0,0,27,0,0,27.0,0.021739130434782608,0.5869565217391305,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.08,2.7037037037037037,1,0.73
1616,0,20,60,0,0,20,0,0,20.0,0.016666666666666666,0.3333333333333333,1,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,40.8,4.0,1,0.8
1617,6,28,32,4,1,28,1,0,4.666666666666667,0.1875,0.875,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,46.16,1.9411764705882353,3,0.6
1618,0,35,30,0,0,35,0,0,35.0,0.03333333333333333,1.1666666666666667,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.4,1.8571428571428572,1,0.65
1619,0,27,46,0,0,27,0,0,27.0,0.021739130434782608,0.5869565217391305,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.08,2.7037037037037037,1,0.73
1620,0,24,52,0,0,24,0,0,24.0,0.019230769230769232,0.46153846153846156,1,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,40.96,3.1666666666666665,1,0.76
1621,0,4,92,0,0,4,0,0,4.0,0.010869565217391304,0.043478260869565216,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.52,24.0,2,0.95
1622,0,11,78,0,0,11,0,0,11.0,0.01282051282051282,0.14102564102564102,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.44,8.090909090909092,1,0.89
1623,1,32,36,0,0,31,0,0,32.0,0.027777777777777776,0.8888888888888888,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.36,2.225806451612903,2,0.68
1624,5,44,1,4,1,44,1,0,8.8,5.0,44.0,1,1,0,0,1,1,0,0,2,2,1,0,2,2,1,0,46.68,1.0,3,0.45
1625,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1626,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1627,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1628,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1629,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1630,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1631,0,48,3,0,0,49,0,0,48.0,0.3333333333333333,16.0,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,42.32,1.0408163265306123,2,0.5
1632,0,16,68,0,0,16,0,0,16.0,0.014705882352941176,0.23529411764705882,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.64,5.25,1,0.84
1633,0,37,27,0,0,36,0,0,37.0,0.037037037037037035,1.3703703703703705,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.44,1.7777777777777777,1,0.64
1634,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1635,0,33,33,0,0,34,0,0,33.0,0.030303030303030304,1.0,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.36,1.9411764705882353,1,0.66
1636,0,24,52,0,0,24,0,0,24.0,0.019230769230769232,0.46153846153846156,1,0,0,0,1,1,1,1,2,1,1,1,2,1,1,1,40.96,3.1666666666666665,1,0.76
1637,0,30,40,0,0,30,0,0,30.0,0.025,0.75,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.2,2.3333333333333335,1,0.7
1638,0,30,41,0,0,29,0,0,30.0,0.024390243902439025,0.7317073170731707,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.16,2.4482758620689653,1,0.71
1639,0,8,83,0,0,9,0,0,8.0,0.012048192771084338,0.0963855421686747,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.36,10.11111111111111,1,0.91
1640,5,0,90,4,0,0,1,0,0.2,0.05555555555555555,0.011111111111111112,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,44.8,19.0,3,0.9
1641,1,0,98,0,1,0,0,0,1.0,0.01020408163265306,0.01020408163265306,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.24,99.0,2,0.98
1642,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
1643,0,45,11,0,0,44,0,0,45.0,0.09090909090909091,4.090909090909091,1,1,0,0,1,1,1,0,2,2,1,0,2,2,1,0,41.76,1.2727272727272727,1,0.56
1644,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1645,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1646,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1647,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1648,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1649,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1650,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,1,0,2,2,1,0,42.36,1.0,2,0.49
1651,0,28,43,0,0,29,0,0,28.0,0.023255813953488372,0.6511627906976745,1,0,0,0,1,1,1,0,2,1,1,0,2,1,1,0,41.16,2.4482758620689653,1,0.71
1652,0,0,100,0,0,0,0,0,0.0,0.01,0.01,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.0,100.0,1,1.0
1653,0,9,82,0,0,9,0,0,9.0,0.012195121951219513,0.10975609756097561,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.36,10.11111111111111,1,0.91
1654,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1655,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1656,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,1,0,2,2,1,0,42.36,1.0,2,0.49
1657,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1658,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1659,0,82,0,0,0,18,0,0,82.0,0.0,82.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.72,4.555555555555555,64,0.82
1660,0,61,0,0,0,39,0,0,61.0,0.0,61.0,1,1,0,0,1,1,1,0,2,2,0,0,2,2,1,0,41.56,1.564102564102564,23,0.61
1661,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1662,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1663,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1664,0,50,0,0,0,50,0,0,50.0,0.0,50.0,1,1,1,0,1,1,1,0,2,2,2,0,2,2,2,0,42.0,1.0,1,0.5
1665,0,18,64,0,0,18,0,0,18.0,0.015625,0.28125,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.72,4.555555555555555,1,0.82
1666,0,9,81,0,0,10,0,0,9.0,0.012345679012345678,0.1111111111111111,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,40.4,9.0,1,0.9
1667,6,21,67,4,1,0,1,0,3.5,0.08955223880597014,0.31343283582089554,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,45.04,15.666666666666666,24,0.88
1668,0,83,8,0,0,9,0,0,83.0,0.125,10.375,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.72,10.11111111111111,84,0.9
1669,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1670,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1671,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1672,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1673,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1674,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1675,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1676,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1677,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1678,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1679,0,76,24,0,0,0,0,0,76.0,0.041666666666666664,3.1666666666666665,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,40.0,100.0,77,1.0
1680,0,54,46,0,0,0,0,0,54.0,0.021739130434782608,1.173913043478261,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,40.0,100.0,55,1.0
1681,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1682,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1683,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1684,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1685,4,92,0,3,0,1,0,0,23.0,4.0,92.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,43.18,24.0,94,0.92
1686,2,95,0,1,1,0,1,0,47.5,2.0,95.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,42.06,32.333333333333336,96,0.95
1687,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1688,0,99,1,0,0,0,0,0,99.0,1.0,99.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1689,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1690,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1691,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1692,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1693,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1694,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1695,0,98,1,0,0,1,0,0,98.0,1.0,98.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.4,99.0,99,0.98
1696,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1697,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1698,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1699,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1700,0,93,7,0,0,0,0,0,93.0,0.14285714285714285,13.285714285714286,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,94,1.0
1701,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1702,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1703,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1704,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1705,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1706,0,98,0,0,0,2,0,0,98.0,0.0,98.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.6,49.0,98,0.97
1707,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1708,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1709,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1710,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1711,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1712,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1713,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1714,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1715,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1716,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1717,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1718,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1719,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1720,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1721,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1722,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1723,0,93,1,0,0,6,0,0,93.0,1.0,93.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.24,15.666666666666666,89,0.93
1724,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1725,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1726,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1727,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
1728,0,72,0,0,0,28,0,0,72.0,0.0,72.0,1,0,0,0,1,1,1,0,2,0,0,0,2,1,1,0,41.12,2.5714285714285716,45,0.72
1729,0,100,0,0,0,0,0,0,100.0,0.0,100.0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,40.0,100.0,100,1.0
